ShortName,FullName,CommonName,global_id,geoData,lon,lat,x,y
"Центр единоборств «Победа», ул. Седова, дом 12А","Центр единоборств «Победа», ул. Седова, дом 12А","Центр единоборств «Победа», ул. Седова, дом 12А",1103634666,"{'coordinates': [[37.6376106609163, 55.8534061662919]], 'type': 'MultiPoint'}",37.6376106609163,55.8534061662919,4189799.6534486874,7529288.146683214
Спортивный клуб «На Лодочной» (121605),Спортивный клуб «На Лодочной» (121605),Спортивный клуб «На Лодочной» (121605),1103634667,"{'coordinates': [[37.4623022459036, 55.836962573943]], 'type': 'MultiPoint'}",37.4623022459036,55.836962573943,4170284.409957698,7526027.741557384
Спортивный комплекс «Меридиан»,Спортивный комплекс «Меридиан»,Спортивный комплекс «Меридиан»,1146051383,"{'coordinates': [[37.7364351488475, 55.731875794254]], 'type': 'MultiPoint'}",37.7364351488475,55.731875794254,4200800.745123094,7505223.822871289
Спортивный комплекс среднего профессионального образовательного учреждения «ГБПОУ «МССУОР № 3» Москомспорта»,Спортивный комплекс среднего профессионального образовательного учреждения «ГБПОУ «МССУОР № 3» Москомспорта»,Спортивный комплекс среднего профессионального образовательного учреждения «ГБПОУ «МССУОР № 3» Москомспорта»,1146051387,"{'coordinates': [[37.7323956123224, 55.7869909654994]], 'type': 'MultiPoint'}",37.7323956123224,55.7869909654994,4200351.06597408,7516127.917352762
Стрелковый тир ГБУ «Московская академия современного пятиборья»,Стрелковый тир ГБУ «Московская академия современного пятиборья»,Стрелковый тир ГБУ «Московская академия современного пятиборья»,1146051391,"{'coordinates': [[37.5559247672845, 55.9366937483093]], 'type': 'MultiPoint'}",37.5559247672845,55.9366937483093,4180706.421364602,7545823.480087853
"ЛВС №3 СК «Северное Бутово», «спортивный зал»","ЛВС №3 СК «Северное Бутово», «спортивный зал»","ЛВС №3 СК «Северное Бутово», «спортивный зал»",1146051393,"{'coordinates': [[37.5846457218239, 55.570395133477]], 'type': 'MultiPoint'}",37.5846457218239,55.570395133477,4183903.6233990244,7473364.538058454
Спортивный комплекс «ГБУ «СШ № 93 «На Можайке» Москомспорта,Спортивный комплекс «ГБУ «СШ № 93 «На Можайке» Москомспорта,Спортивный комплекс «ГБУ «СШ № 93 «На Можайке» Москомспорта,1146051398,"{'coordinates': [[37.4214464824262, 55.7216775449738]], 'type': 'MultiPoint'}",37.4214464824262,55.7216775449738,4165736.3671714226,7503207.869306315
Спортивный зал ГБУ «Московская академия современного пятиборья»,Спортивный зал ГБУ «Московская академия современного пятиборья»,Спортивный зал ГБУ «Московская академия современного пятиборья»,1146051399,"{'coordinates': [[37.5560017333177, 55.9369639595152]], 'type': 'MultiPoint'}",37.5560017333177,55.9369639595152,4180714.989184226,7545877.183745484
Ледовый дворец «Крылатское» (108060),Ледовый дворец «Крылатское» (108060),Ледовый дворец «Крылатское» (108060),1146051405,"{'coordinates': [[37.4351027399713, 55.766583849198]], 'type': 'MultiPoint'}",37.4351027399713,55.766583849198,4167256.5748074856,7512088.73618302
Физкультурно-оздоровительный комплекс «ГБОУ ЦСиО Самбо-70 отделение Севастопольский»,Физкультурно-оздоровительный комплекс «ГБОУ ЦСиО Самбо-70 отделение Севастопольский»,Физкультурно-оздоровительный комплекс «ГБОУ ЦСиО Самбо-70 отделение Севастопольский»,1146051408,"{'coordinates': [[37.5579428508637, 55.6644825077144]], 'type': 'MultiPoint'}",37.5579428508637,55.6644825077144,4180931.073401016,7491911.502779273
Спортивный комплекс «Лаун-теннис»,Спортивный комплекс «Лаун-теннис»,Спортивный комплекс «Лаун-теннис»,1146051409,"{'coordinates': [[37.5360186332792, 55.6018431088898]], 'type': 'MultiPoint'}",37.5360186332792,55.6018431088898,4178490.4806634686,7479558.766587657
Спортивный комплекс «Марьина Роща»,Спортивный комплекс «Марьина Роща»,Спортивный комплекс «Марьина Роща»,1146051410,"{'coordinates': [[37.6226275565202, 55.7969310175115]], 'type': 'MultiPoint'}",37.6226275565202,55.7969310175115,4188131.741896811,7518096.118494738
Дворец борьбы им. Ивана Ярыгина (106205),Дворец борьбы имени Ивана Ярыгина (106205),Дворец борьбы им. Ивана Ярыгина (106205),1146051417,"{'coordinates': [[37.7202250440814, 55.7417909962999]], 'type': 'MultiPoint'}",37.7202250440814,55.7417909962999,4198996.244514827,7507184.329656389
ДИВС «Содружество»,Дворец игровых видов спорта «Содружество»,ДИВС «Содружество»,1146051418,"{'coordinates': [[37.536690843524, 55.6045486760719]], 'type': 'MultiPoint'}",37.536690843524,55.6045486760719,4178565.3107656264,7480091.907279079
Стадион «Авангард»,Стадион «Авангард»,Стадион «Авангард»,1146051421,"{'coordinates': [[37.773274651786, 55.7642711933297]], 'type': 'MultiPoint'}",37.773274651786,55.7642711933297,4204901.6998312855,7511631.125525983
Спортивный клуб «Северо-Запад»,Спортивный клуб «Северо-Запад»,Спортивный клуб «Северо-Запад»,1146051429,"{'coordinates': [[37.4767795070097, 55.7875257043657]], 'type': 'MultiPoint'}",37.4767795070097,55.7875257043657,4171896.01129211,7516233.786676835
Аквастудия «На Береговой»,Аквастудия «На Береговой»,Аквастудия «На Береговой»,1146051437,"{'coordinates': [[37.4705111861538, 55.829640975496]], 'type': 'MultiPoint'}",37.4705111861538,55.829640975496,4171198.2250063024,7524576.472157516
Футбольный манеж «ГБУ «СШ № 4» Москомспорта»,Футбольный манеж «ГБУ «СШ № 4» Москомспорта»,Футбольный манеж «ГБУ «СШ № 4» Москомспорта»,1146051439,"{'coordinates': [[37.9236425953908, 55.6855111380276]], 'type': 'MultiPoint'}",37.9236425953908,55.6855111380276,4221640.5827450035,7496062.863932733
Площадка для керлинга крытая ГБУ «СШОР «Москвич» Москомспорта,Площадка для керлинга крытая ГБУ «СШОР «Москвич» Москомспорта,Площадка для керлинга крытая ГБУ «СШОР «Москвич» Москомспорта,1146051441,"{'coordinates': [[37.7383551028665, 55.708261366589]], 'type': 'MultiPoint'}",37.7383551028665,55.708261366589,4201014.473426836,7500556.6086520655
Административное здание со спортивным залом «ГБУ «СШОР № 95» Москомспорта»,Административное здание со спортивным залом «ГБУ «СШОР № 95» Москомспорта»,Административное здание со спортивным залом «ГБУ «СШОР № 95» Москомспорта»,1146054233,"{'coordinates': [[37.5100068735485, 55.7525922243452]], 'type': 'MultiPoint'}",37.5100068735485,55.7525922243452,4175594.86481561,7509320.595003616
Спортивный зал «Спортивная школа олимпийского резерва по художественной гимнастике»,Спортивный зал «Спортивная школа олимпийского резерва по художественной гимнастике»,Спортивный зал «Спортивная школа олимпийского резерва по художественной гимнастике»,1146054234,"{'coordinates': [[37.4936697261844, 55.6845362771937]], 'type': 'MultiPoint'}",37.4936697261844,55.6845362771937,4173776.221890025,7495870.362718787
Комплекс спортивных сооружений «Спортивная школа олимпийского резерва №27 Сокол»,Комплекс спортивных сооружений «Спортивная школа олимпийского резерва №27 Сокол»,Комплекс спортивных сооружений «Спортивная школа олимпийского резерва №27 Сокол»,1146054235,"{'coordinates': [[37.6631430298062, 55.784221200935]], 'type': 'MultiPoint'}",37.6631430298062,55.784221200935,4192641.903752257,7515579.573694156
"СК «Вымпел» (111558, Федеративный проспект, дом 31А, строение 7)","Спортивный комплекс «Вымпел» (111558, Федеративный проспект, дом 31А, строение 7)","СК «Вымпел» (111558, Федеративный проспект, дом 31А, строение 7)",1146054236,"{'coordinates': [[37.8239740397068, 55.7549362273739]], 'type': 'MultiPoint'}",37.8239740397068,55.7549362273739,4210545.529878159,7509784.269700539
Спортивный зал «Шахматная школа Анатолия Карпова»,Спортивный зал «Шахматная школа Анатолия Карпова»,Спортивный зал «Шахматная школа Анатолия Карпова»,1146054237,"{'coordinates': [[37.543145952355, 55.7736871565745]], 'type': 'MultiPoint'}",37.543145952355,55.7736871565745,4179283.8901937082,7513494.454076479
Физкультурно-оздоровительный комплекс «Спортивная школа олимпийского резерва № 45»,Физкультурно-оздоровительный комплекс «Спортивная школа олимпийского резерва № 45»,Физкультурно-оздоровительный комплекс «Спортивная школа олимпийского резерва № 45»,1146054238,"{'coordinates': [[37.6578882685597, 55.6722636223157]], 'type': 'MultiPoint'}",37.6578882685597,55.6722636223157,4192056.946406056,7493447.349266011
Плавательный бассейн «Медведково» ГБУ «СШОР № 2» Москомспорта,Плавательный бассейн «Медведково» ГБУ «СШОР № 2» Москомспорта,Плавательный бассейн «Медведково» ГБУ «СШОР № 2» Москомспорта,1146054239,"{'coordinates': [[37.6321187698597, 55.8668959692749]], 'type': 'MultiPoint'}",37.6321187698597,55.8668959692749,4189188.2989327745,7531963.910215553
СК «Измайлово»,Спортивный комплекс «Измайлово»,СК «Измайлово»,1146054240,"{'coordinates': [[37.8042822010635, 55.8056387932348]], 'type': 'MultiPoint'}",37.8042822010635,55.8056387932348,4208353.444427605,7519820.73301096
Стадион «Арена-Сокол»,Стадион «Арена-Сокол» ГБУ «СШОР № 27 «Сокол» Москомспорта»,Стадион «Арена-Сокол»,1146054241,"{'coordinates': [[37.6696151496367, 55.7722240520125]], 'type': 'MultiPoint'}",37.6696151496367,55.7722240520125,4193362.3768361406,7513204.890222479
Бассейн «Южный»,Бассейн «Южный»,Бассейн «Южный»,1146054242,"{'coordinates': [[37.6741917594637, 55.5841068639951]], 'type': 'MultiPoint'}",37.6741917594637,55.5841068639951,4193871.842711643,7476064.692933434
Футбольное поле «ГБУ «СШОР № 44» Москомспорта»,Футбольное поле «ГБУ «СШОР № 44» Москомспорта»,Футбольное поле «ГБУ «СШОР № 44» Москомспорта»,1146054243,"{'coordinates': [[37.7080786538819, 55.6342126923388]], 'type': 'MultiPoint'}",37.7080786538819,55.6342126923388,4197644.114542842,7485939.710198773
Спортивный комплекс «Борисово»,Спортивный комплекс «Борисово»,Спортивный комплекс «Борисово»,1146054244,"{'coordinates': [[37.7264960010319, 55.6362324966308]], 'type': 'MultiPoint'}",37.7264960010319,55.6362324966308,4199694.324249343,7486338.044397103
Физкультурно-оздоровительный комплекс «Южное Бутово»,Физкультурно-оздоровительный комплекс «Южное Бутово»,Физкультурно-оздоровительный комплекс «Южное Бутово»,1146054245,"{'coordinates': [[37.5485196328542, 55.5502224472233]], 'type': 'MultiPoint'}",37.5485196328542,55.5502224472233,4179882.0855705654,7469393.785605554
Стадион «Первомайский»,Стадион «Первомайский» спортивного комплекса «Вымпел»,Стадион «Первомайский»,1146054246,"{'coordinates': [[37.7576044523914, 55.782676736762]], 'type': 'MultiPoint'}",37.7576044523914,55.782676736762,4203157.30121405,7515273.825596448
Физкультурно-оздоровительный комплекс «ГБУ «СШОР №54 «Ориента» Москомспорта»,Физкультурно-оздоровительный комплекс «ГБУ «СШОР №54 «Ориента» Москомспорта»,Физкультурно-оздоровительный комплекс «ГБУ «СШОР №54 «Ориента» Москомспорта»,1146054247,"{'coordinates': [[37.8266635690501, 55.755014630429]], 'type': 'MultiPoint'}",37.8266635690501,55.755014630429,4210844.926915129,7509799.779339921
Физкультурно-оздоровительный комплекс с бассейном «Курьяново»,Физкультурно-оздоровительный комплекс с бассейном «Курьяново»,Физкультурно-оздоровительный комплекс с бассейном «Курьяново»,1146054248,"{'coordinates': [[37.6956208161556, 55.6559082068722]], 'type': 'MultiPoint'}",37.6956208161556,55.6559082068722,4196257.3143907655,7490219.449756412
Спортивная школа ГБУ «МКСШОР «Юг»,ГБУ «Московская комплексная спортивная школа олимпийского резерва «Юг» Департамента спорта города Москвы,Спортивная школа ГБУ «МКСШОР «Юг»,1146054249,"{'coordinates': [[37.6746184976927, 55.6195677440619]], 'type': 'MultiPoint'}",37.6746184976927,55.6195677440619,4193919.3469939968,7483052.131672498
СК «Коралл»,Спортивный комплекс «Коралл»,СК «Коралл»,1146054250,"{'coordinates': [[37.6685413080805, 55.7854213217902]], 'type': 'MultiPoint'}",37.6685413080805,55.7854213217902,4193242.837340913,7515817.162625802
"Спортивный комплекс «Чертаново» (117570, улица Красного Маяка, дом 28, корпус 1)","Спортивный комплекс «Чертаново» (117570, улица Красного Маяка, дом 28, корпус 1)","Спортивный комплекс «Чертаново» (117570, улица Красного Маяка, дом 28, корпус 1)",1146054251,"{'coordinates': [[37.5784502465754, 55.6058754098197]], 'type': 'MultiPoint'}",37.5784502465754,55.6058754098197,4183213.9462491395,7480353.35785762
Физкультурно-оздоровительный комплекс «Спортивная школа олимпийского резерва № 27 «Сокол»,Физкультурно-оздоровительный комплекс «Спортивная школа олимпийского резерва № 27 «Сокол»,Физкультурно-оздоровительный комплекс «Спортивная школа олимпийского резерва № 27 «Сокол»,1146054252,"{'coordinates': [[37.6617742850748, 55.7855155280796]], 'type': 'MultiPoint'}",37.6617742850748,55.7855155280796,4192489.5357857314,7515835.813033675
Физкультурно-оздоровительный комплекс с бассейном «Есенинский»,Физкультурно-оздоровительный комплекс с бассейном «Есенинский»,Физкультурно-оздоровительный комплекс с бассейном «Есенинский»,1146054253,"{'coordinates': [[37.7814432887154, 55.7006549682674]], 'type': 'MultiPoint'}",37.7814432887154,55.7006549682674,4205811.0283347415,7499053.861814292
"ЛВС №3 СК «Ново-Переделкино», «тренажерный зал»","ЛВС №3 СК «Ново-Переделкино», «тренажерный зал»","ЛВС №3 СК «Ново-Переделкино», «тренажерный зал»",1146054254,"{'coordinates': [[37.3797200486554, 55.6302163540462]], 'type': 'MultiPoint'}",37.3797200486554,55.6302163540462,4161091.4018114386,7485151.63582436
Ледовый дворец «Медведково»,Ледовый дворец «Медведково»,Ледовый дворец «Медведково»,1146054255,"{'coordinates': [[37.6333516254327, 55.8664501290889]], 'type': 'MultiPoint'}",37.6333516254327,55.8664501290889,4189325.5397873824,7531875.460947071
Спортивный комплекс «Фестивальный»,Спортивный комплекс «Фестивальный»,Спортивный комплекс «Фестивальный»,1146054257,"{'coordinates': [[37.621665306808, 55.7919614599358]], 'type': 'MultiPoint'}",37.621665306808,55.7919614599358,4188024.6247488325,7517112.0478904825
Физкультурно-оздоровительный комплекс «Спортивная школа олимпийского резерва № 61 «Фортуна»,Физкультурно-оздоровительный комплекс «Спортивная школа олимпийского резерва № 61 «Фортуна»,Физкультурно-оздоровительный комплекс «Спортивная школа олимпийского резерва № 61 «Фортуна»,1146054258,"{'coordinates': [[37.6735307767333, 55.7141615296504]], 'type': 'MultiPoint'}",37.6735307767333,55.7141615296504,4193798.2624506713,7501722.467128067
Лукодром УСК Курьяново,Лукодром УСК Курьяново,Лукодром УСК Курьяново,1146054259,"{'coordinates': [[37.6972196075465, 55.6571169057074]], 'type': 'MultiPoint'}",37.6972196075465,55.6571169057074,4196435.291034284,7490457.952013875
"СК «Центральный» (119270, 3-я Фрунзенская улица, дом 5)","Спортивный комплекс «Центральный» (119270, 3-я Фрунзенская улица, дом 5)","СК «Центральный» (119270, 3-я Фрунзенская улица, дом 5)",1146054260,"{'coordinates': [[37.5788101881687, 55.7200506142515]], 'type': 'MultiPoint'}",37.5788101881687,55.7200506142515,4183254.0147640207,7502886.312134049
ФОК «ГБУ «СШОР № 95» Москомспорта»,Физкультурно-оздоровительный комплекс «ГБУ «СШОР № 95» Москомспорта»,ФОК «ГБУ «СШОР № 95» Москомспорта»,1146054261,"{'coordinates': [[37.5110192300413, 55.7526862130201]], 'type': 'MultiPoint'}",37.5110192300413,55.7526862130201,4175707.55982489,7509339.186666213
Спортивный зал «Спортивная школа олимпийского резерва «Бауманская»,Спортивный зал «Спортивная школа олимпийского резерва «Бауманская»,Спортивный зал «Спортивная школа олимпийского резерва «Бауманская»,1146054262,"{'coordinates': [[37.6484270861649, 55.7653192115779]], 'type': 'MultiPoint'}",37.6484270861649,55.7653192115779,4191003.732399565,7511838.495998972
Физкультурно-оздоровительный комплекс «Спортивная школа олимпийского резерва «Бауманская»,Физкультурно-оздоровительный комплекс «Спортивная школа олимпийского резерва «Бауманская»,Физкультурно-оздоровительный комплекс «Спортивная школа олимпийского резерва «Бауманская»,1146054263,"{'coordinates': [[37.7093730697423, 55.8675268215887]], 'type': 'MultiPoint'}",37.7093730697423,55.8675268215887,4197788.208257296,7532089.065373897
"СК «Вымпел» (111558, Федеративный проспект, дом 31А, строение 1)","Спортивный комплекс «Вымпел» (111558, Федеративный проспект, дом 31А, строение 1)","СК «Вымпел» (111558, Федеративный проспект, дом 31А, строение 1)",1146054264,"{'coordinates': [[37.8247175251741, 55.754806120984]], 'type': 'MultiPoint'}",37.8247175251741,55.754806120984,4210628.294301792,7509758.532211197
Комплекс спортивных сооружений «Борисовские Пруды» ГБУ «СШОР № 44» Москомспорта,Комплекс спортивных сооружений «Борисовские Пруды» ГБУ «СШОР № 44» Департамента спорта города Москвы,Комплекс спортивных сооружений «Борисовские Пруды» ГБУ «СШОР № 44» Москомспорта,1146054265,"{'coordinates': [[37.7080786538819, 55.6342126923388]], 'type': 'MultiPoint'}",37.7080786538819,55.6342126923388,4197644.114542842,7485939.710198773
Физкультурно-оздоровительный комплекс «Южный»,Физкультурно-оздоровительный комплекс «Южный»,Физкультурно-оздоровительный комплекс «Южный»,1146054266,"{'coordinates': [[37.6741089401142, 55.5854277345311]], 'type': 'MultiPoint'}",37.6741089401142,55.5854277345311,4193862.6233038283,7476324.852499932
Спортивный комплекс «Вятский»,Спортивный комплекс «Вятский»,Спортивный комплекс «Вятский»,1146054267,"{'coordinates': [[37.5825271922127, 55.7957714231515]], 'type': 'MultiPoint'}",37.5825271922127,55.7957714231515,4183667.7897614753,7517866.484664665
ФОК «ГБУ «МКСШОР «Юг»,Физкультурно-оздоровительный комплекс «ГБУ «Московская комплексная спортивная школа олимпийского резерва «Юг» Департамента спорта города Москвы»,ФОК «ГБУ «МКСШОР «Юг»,1146054268,"{'coordinates': [[37.665449068132, 55.6342853534777]], 'type': 'MultiPoint'}",37.665449068132,55.6342853534777,4192898.610764434,7485954.039655063
Комплекс спортивных сооружений «Спортивная школа олимпийского резерва № 46»,Комплекс спортивных сооружений «Спортивная школа олимпийского резерва № 46»,Комплекс спортивных сооружений «Спортивная школа олимпийского резерва № 46»,1146054269,"{'coordinates': [[37.677197869138, 55.6065781011947]], 'type': 'MultiPoint'}",37.677197869138,55.6065781011947,4194206.481309854,7480491.836146709
Физкультурно-оздоровительный комплекс «Ясногорский»,Физкультурно-оздоровительный комплекс «Ясногорский»,Физкультурно-оздоровительный комплекс «Ясногорский»,1146054270,"{'coordinates': [[37.5321415859809, 55.6007126030808]], 'type': 'MultiPoint'}",37.5321415859809,55.6007126030808,4178058.889732441,7479336.007683932
"СК «Центральный» (109004, Товарищеский переулок, дом 25, строение 1)","Спортивный комплекс «Центральный» (109004, Товарищеский переулок, дом 25, строение 1)","СК «Центральный» (109004, Товарищеский переулок, дом 25, строение 1)",1146054271,"{'coordinates': [[37.6661965111636, 55.7440299868699]], 'type': 'MultiPoint'}",37.6661965111636,55.7440299868699,4192981.815742109,7507627.108305305
"Спортивный комплекс «Чертаново» (117587, Кировоградская улица, дом 10А)","Спортивный комплекс «Чертаново» (117587, Кировоградская улица, дом 10А)","Спортивный комплекс «Чертаново» (117587, Кировоградская улица, дом 10А)",1146054272,"{'coordinates': [[37.6066244990649, 55.6264430706557]], 'type': 'MultiPoint'}",37.6066244990649,55.6264430706557,4186350.2896897513,7484407.621441376
Крытое сооружение с искусственным льдом «Медведково»,Крытое сооружение с искусственным льдом «Медведково»,Крытое сооружение с искусственным льдом «Медведково»,1146054273,"{'coordinates': [[37.6345003138807, 55.866031883674]], 'type': 'MultiPoint'}",37.6345003138807,55.866031883674,4189453.4112004936,7531792.487068388
Бассейн «Шипиловский»,Бассейн «Шипиловский»,Бассейн «Шипиловский»,1146054274,"{'coordinates': [[37.709291983228, 55.6043478928932]], 'type': 'MultiPoint'}",37.709291983228,55.6043478928932,4197779.181747815,7480052.34104647
Комплекс спортивных сооружений «ДОГ Подмосковные зори»,Комплекс спортивных сооружений «ДОГ Подмосковные зори»,Комплекс спортивных сооружений «ДОГ Подмосковные зори»,1146055476,"{'coordinates': [[38.2393480645009, 55.8919654827986]], 'type': 'MultiPoint'}",38.2393480645009,55.8919654827986,4256784.754806992,7536939.031152797
Гребная база и канал «Лодочная станция «Парусный центр Хлебниково»,Гребная база и канал «Лодочная станция «Парусный центр Хлебниково»,Гребная база и канал «Лодочная станция «Парусный центр Хлебниково»,1146055485,"{'coordinates': [[37.5435902140592, 55.9763370222124]], 'type': 'MultiPoint'}",37.5435902140592,55.9763370222124,4179333.345180399,7553706.467911787
Спортивный зал «Манеж» спортивной базы «Чехов»,Спортивный зал «Манеж» спортивной базы «Чехов»,Спортивный зал «Манеж» спортивной базы «Чехов»,1146055488,"{'coordinates': [[37.5239400710752, 55.1313602315532]], 'type': 'MultiPoint'}",37.5239400710752,55.1313602315532,4177145.901269405,7387402.306934673
Спортивная база «Чехов»,Спортивная база «Чехов»,Спортивная база «Чехов»,1146055491,"{'coordinates': [[37.5253015549028, 55.1302294523401]], 'type': 'MultiPoint'}",37.5253015549028,55.1302294523401,4177297.460955817,7387182.127348995
Комплекс спортивных сооружений «Спортивная школа олимпийского резерва «Хлебниково»,Комплекс спортивных сооружений «Спортивная школа олимпийского резерва «Хлебниково»,Комплекс спортивных сооружений «Спортивная школа олимпийского резерва «Хлебниково»,1146055493,"{'coordinates': [[37.5448052767492, 55.97617472936]], 'type': 'MultiPoint'}",37.5448052767492,55.97617472936,4179468.605340332,7553674.179829977
Спортивный клуб «Гамбит»,Спортивный клуб «Гамбит»,Спортивный клуб «Гамбит»,1146061827,"{'coordinates': [[37.5191593674242, 55.8723489903224]], 'type': 'MultiPoint'}",37.5191593674242,55.8723489903224,4176613.7157733417,7533045.805404786
Лыжная база «Сходня» (121530),Лыжная база «Сходня» (121530),Лыжная база «Сходня» (121530),1146074754,"{'coordinates': [[37.2825583816087, 55.9338159296379]], 'type': 'MultiPoint'}",37.2825583816087,55.9338159296379,4150275.4145111744,7545251.545593431
ТБ «Лопотово» (121448),Туристическая база «Лопотово» (121448),ТБ «Лопотово» (121448),1146074755,"{'coordinates': [[36.842030390372, 56.0550424102821]], 'type': 'MultiPoint'}",36.842030390372,56.0550424102821,4101236.0628465214,7569380.855297152
МСК «Жаворонки» (122264),Многофункциональный спортивный комплекс «Жаворонки» (122264),МСК «Жаворонки» (122264),1146074761,"{'coordinates': [[37.0823525558483, 55.6151198457875]], 'type': 'MultiPoint'}",37.0823525558483,55.6151198457875,4127988.60393368,7482175.342790411
ФОК «Спортивная школа Хамовники»( 121395 ),Физкультурно-оздоровительный комплекс «Спортивная школа Хамовники»( 121395 ),ФОК «Спортивная школа Хамовники»( 121395 ),1146082029,"{'coordinates': [[37.5782740907017, 55.7196657202805]], 'type': 'MultiPoint'}",37.5782740907017,55.7196657202805,4183194.336666978,7502810.241144979
Спортивный комплекс «Солнечный»( 121712 ),Спортивный комплекс «Солнечный»( 121712 ),Спортивный комплекс «Солнечный»( 121712 ),1146083159,"{'coordinates': [[37.4157410781426, 55.6533752014385]], 'type': 'MultiPoint'}",37.4157410781426,55.6533752014385,4165101.244471803,7489719.657229233
Спортивный комплекс «Ритм»( 102406 ),Спортивный комплекс «Ритм»( 102406 ),Спортивный комплекс «Ритм»( 102406 ),1146083160,"{'coordinates': [[37.4175355910286, 55.731668892292]], 'type': 'MultiPoint'}",37.4175355910286,55.731668892292,4165301.0087324944,7505182.917995498
Спортивный комплекс «Восход Солнцево»( 108054 ),Спортивный комплекс «Восход Солнцево»( 108054 ),Спортивный комплекс «Восход Солнцево»( 108054 ),1146083161,"{'coordinates': [[37.4030532019483, 55.6467691184285]], 'type': 'MultiPoint'}",37.4030532019483,55.6467691184285,4163688.8365546055,7488416.349472792
Стадион «Косино»,Стадион «Косино»,Стадион «Косино»,1266921351,"{'coordinates': [[37.8583683576315, 55.7290802459868]], 'type': 'MultiPoint'}",37.8583683576315,55.7290802459868,4214374.287835719,7504671.156466556
Спортивный комплекс «Коломенский»,Спортивный комплекс «Коломенский»,Спортивный комплекс «Коломенский»,1266921354,"{'coordinates': [[37.640949479879, 55.6652285036799]], 'type': 'MultiPoint'}",37.640949479879,55.6652285036799,4190171.3290754654,7492058.735194635
СК «Куркино»,Спортивный комплекс «Куркино»,СК «Куркино»,2366427837,"{'coordinates': [[37.388507637382, 55.881201318833]], 'type': 'MultiPoint'}",37.388507637382,55.881201318833,4162069.631713784,7534802.456601684
Физкультурно-оздоровительный комплекс «ГБУ «СШОР №2» Мосокомспорта»,Физкультурно-оздоровительный комплекс «ГБУ «СШОР №2» Мосокомспорта»,Физкультурно-оздоровительный комплекс «ГБУ «СШОР №2» Мосокомспорта»,2366525463,"{'coordinates': [[37.6247751935525, 55.8769424212157]], 'type': 'MultiPoint'}",37.6247751935525,55.8769424212157,4188370.8157576555,7533957.273309618
Стадион «Ракета»,Стадион «Ракета»,Стадион «Ракета»,2372609661,"{'coordinates': [[37.759827375412, 55.789048089955]], 'type': 'MultiPoint'}",37.759827375412,55.789048089955,4203404.755872776,7516535.201440287
ТБ «Лопотово»,Туристическая база «Лопотово»,ТБ «Лопотово»,2372609662,"{'coordinates': [[36.841927170753, 56.055117428309]], 'type': 'MultiPoint'}",36.841927170753,56.055117428309,4101224.5724910945,7569395.810586038
Лыжная база «Сходня»,Лыжная база «Сходня»,Лыжная база «Сходня»,2372609663,"{'coordinates': [[37.281782627106, 55.934008703946]], 'type': 'MultiPoint'}",37.281782627106,55.934008703946,4150189.0579149527,7545289.856018228
Спортивный комплекс «Авангард»,Спортивный комплекс «Авангард»,Спортивный комплекс «Авангард»,2372609664,"{'coordinates': [[37.773274651786, 55.7642711933297]], 'type': 'MultiPoint'}",37.773274651786,55.7642711933297,4204901.6998312855,7511631.125525983
Спортивный зал «На ул. Петрозаводская»,Спортивный зал «На ул. Петрозаводская»,Спортивный зал «На ул. Петрозаводская»,2372609665,"{'coordinates': [[37.5021223910557, 55.8642715677844]], 'type': 'MultiPoint'}",37.5021223910557,55.8642715677844,4174717.168239344,7531443.275490983
МСК «Жаворонки»,Многофункциональный спортивный комплекс «Жаворонки»,МСК «Жаворонки»,2372609666,"{'coordinates': [[37.082751989365, 55.61527319708]], 'type': 'MultiPoint'}",37.082751989365,55.61527319708,4128033.0686693643,7482205.570402701
"Спортивный зал «Вальдеман», Спортивная база «Олимпийские надежды» ГБУ «Московская баскетбольная академия» Москомспорта»","Спортивный зал «Вальдеман», Спортивная база «Олимпийские надежды» ГБУ «Московская баскетбольная академия» Москомспорта»","Спортивный зал «Вальдеман», Спортивная база «Олимпийские надежды» ГБУ «Московская баскетбольная академия» Москомспорта»",2372609667,"{'coordinates': [[37.2648177698506, 55.4435318182243]], 'type': 'MultiPoint'}",37.2648177698506,55.4435318182243,4148300.5386439012,7448426.831301721
"Спортивный зал «Нижний ФОК», Спортивная база «Олимпийские надежды» ГБУ «Московская баскетбольная академия» Москомспорта»","Спортивный зал «Нижний ФОК», Спортивная база «Олимпийские надежды» ГБУ «Московская баскетбольная академия» Москомспорта»","Спортивный зал «Нижний ФОК», Спортивная база «Олимпийские надежды» ГБУ «Московская баскетбольная академия» Москомспорта»",2372609668,"{'coordinates': [[37.2598528406771, 55.4427363037882]], 'type': 'MultiPoint'}",37.2598528406771,55.4427363037882,4147747.8452564823,7448270.709068956
"Спортивный зал «Детский ФОК», Спортивная база «Олимпийские надежды» ГБУ «Московская баскетбольная академия» Москомспорта»","Спортивный зал «Детский ФОК», Спортивная база «Олимпийские надежды» ГБУ «Московская баскетбольная академия» Москомспорта»","Спортивный зал «Детский ФОК», Спортивная база «Олимпийские надежды» ГБУ «Московская баскетбольная академия» Москомспорта»",2372609669,"{'coordinates': [[37.2599913104967, 55.4432164397198]], 'type': 'MultiPoint'}",37.2599913104967,55.4432164397198,4147763.259646291,7448364.936892779
